"commodity_code","commodity_fullname_english","group_code","group_fullname_english","section_code","section_fullname_english"
"030355","Fish; frozen, jack and horse mackerel (Trachurus spp.), excluding fillets, livers, roes, and other fish meat of heading 0304","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030356","Fish; frozen, cobia (Rachycentron canadum), excluding fillets, livers, roes, and other fish meat of heading 0304","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030357","Fish; frozen, swordfish (Xiphias gladius), excluding fillets, livers, roes, and other fish meat of heading 0304","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030363","Fish; frozen, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), excluding fillets, livers, roes, and other fish meat of heading 0304","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030364","Fish; frozen, haddock (Melanogrammus aeglefinus), excluding fillets, livers, roes, and other fish meat of heading 0304","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030365","Fish; frozen, coalfish (Pollachius virens), excluding fillets, livers, roes, and other fish meat of heading 0304","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030366","Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, livers, roes, and other fish meat of heading 0304","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030367","Fish; frozen, Alaska pollack (Theraga chalcogramma), excluding fillets, livers, roes, and other fish meat of heading 0304","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030368","Fish; frozen, blue whitings (Micromesistius poutassou, Micromesistius australis), excluding fillets, livers, roes, and other fish meat of heading 0304","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030369","Fish; frozen, of Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, Muraenolepididae, other than cod, haddock, coalfish, hake, Alaska pollack, blue whitings, excluding fillets, livers, roes, other fish meat of 0304","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030381","Fish; frozen, dogfish and other sharks, excluding fillets, livers, roes, and other fish meat of heading 0304","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030382","Fish; frozen, rays and skates (Rajidae), excluding fillets, livers, roes, and other fish meat of heading 0304","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030383","Fish; frozen, toothfish (Dissostichus spp.), excluding fillets, livers, roes, and other fish meat of heading 0304","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030384","Fish; frozen, seabass (Dicentrarchus spp.), excluding fillets, livers, roes, and other fish meat of heading 0304","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030389","Fish; frozen, n.e.c. in heading 0303, excluding fillets, livers, roes, and other fish meat of heading 0304","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030390","Fish; frozen, livers and roes","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030431","Fish fillets; fresh or chilled, tilapias (Oreochromis spp.)","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030432","Fish fillets; fresh or chilled, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030433","Fish fillets; fresh or chilled, Nile perch (Lates niloticus)","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030439","Fish fillets; fresh or chilled, carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus), eels (Anguilla spp.), and snakeheads (Channa spp.)","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030441","Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030442","Fish fillets; fresh or chilled, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030443","Fish fillets; fresh or chilled, flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030444","Fish fillets; fresh or chilled, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, and Muraenolepididae","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030445","Fish fillets; fresh or chilled, swordfish (Xiphias gladius)","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030446","Fish fillets; fresh or chilled, toothfish (Dissostichus spp.)","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030449","Fish fillets; fresh or chilled, other than fish of heading 0304.4","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030451","Fish meat, excluding fillets, whether or not minced; fresh or chilled, tilapias, catfish, carp, eels, Nile perch, and snakeheads","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030452","Fish meat, excluding fillets, whether or not minced; fresh or chilled, salmonidae","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030453","Fish meat, excluding fillets, whether or not minced; fresh or chilled, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, and Muraenolepididae","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030454","Fish meat, excluding fillets, whether or not minced; fresh or chilled, swordfish (Xiphias gladius)","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030455","Fish meat, excluding fillets, whether or not minced; fresh or chilled, toothfish (Dissostichus spp.)","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030459","Fish meat; excluding fillets, whether or not minced; fresh or chilled, of fish n.e.c. in item no. 0304.5","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030461","Fish fillets; frozen, tilapias (Oreochromis spp.)","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030462","Fish fillets; frozen, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030463","Fish fillets; frozen, Nile Perch (Lates niloticus)","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030469","Fish fillets; frozen, carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus), eels (Anguilla spp.), and snakeheads (Channa spp.)","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030471","Fish fillets; frozen, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030472","Fish fillets; frozen, haddock (Melanogrammus aeglefinus)","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030473","Fish fillets; frozen, coalfish (Pollachius virens)","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030474","Fish fillets; frozen, hake (Merluccius spp., Urophycis spp.)","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030475","Fish fillets; frozen, Alaska pollack (Theraga chalcogramma)","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
"030479","Fish fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae other than cod, haddock, coalfish, hake, and Alaska pollack","03","Fish and crustaceans, molluscs and other aquatic invertebrates","01","Live animals and animal products"
